"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202303,3,31,314610,"F",4120400,1,715545,101,7,25,44,2,1,0,4,97,0,0,0,1786.46,1,0,1,202303,0,5,1786.46
202303,3,31,314610,"F",4211101,1,717020,101,1,40,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202303,0,5,1381.6
202303,3,31,314610,"Q",8630504,-1,422110,101,2,30,44,6,3,2,3,40,0,0,0,1302,2,0,1,202303,0,5,1302
202303,3,31,314610,"F",4211101,1,782510,101,3,33,47.78,1,1,0,1,97,0,0,0,2448.58,7,0,1,202303,0,5,2448.58
202303,3,31,314610,"F",4213800,1,715115,101,6,26,44,3,1,0,1,97,0,0,0,2400,7,0,1,202303,0,5,2400
202303,3,31,314610,"G",4711302,1,421125,101,7,43,44,2,3,0,1,97,0,0,0,1426.73,7,0,1,202303,0,5,1426.73
202303,3,31,314610,"F",4120400,-1,312320,101,7,40,44,3,1,0,4,40,0,0,0,4500,1,0,1,202303,0,5,4500
202303,3,31,314610,"F",4120400,1,951105,101,7,47,44,3,1,0,4,97,0,0,0,2800,1,0,1,202303,0,5,2800
202303,3,31,314610,"I",5611201,1,513205,101,7,41,44,3,3,0,1,97,0,0,0,1388,3,0,1,202303,0,5,1388
202303,3,31,314610,"P",8513900,-1,234616,101,9,49,22,6,3,0,1,40,0,0,0,1991,5,0,1,202303,0,1,18.1
202303,3,31,314610,"G",4744002,-1,514225,101,7,26,44,3,1,0,1,31,0,0,0,1318.04,5,0,1,202303,0,5,1318.04
202303,3,31,314610,"F",4391600,1,351605,101,7,28,44,6,1,0,4,97,0,0,0,4024.19,7,0,1,202303,0,5,4024.19
202303,3,31,314610,"H",4921301,-1,342305,101,7,44,44,3,1,0,1,31,0,0,0,1800,6,0,1,202303,0,5,1800
202303,3,31,314610,"G",4711302,-1,521125,101,7,23,44,1,3,0,1,40,0,0,0,1318.07,7,0,1,202303,0,5,1318.07
202303,3,31,314610,"F",4211101,1,782510,101,6,31,47.78,3,1,0,1,97,0,0,0,2448.58,7,0,1,202303,0,5,2448.58
202303,3,31,314610,"F",4299599,-1,715115,101,7,38,44,3,1,0,4,43,0,0,0,3794.23,1,0,1,202303,0,5,3794.23
202303,3,31,314610,"F",4211101,-1,782510,101,5,53,47.78,3,1,0,1,31,0,0,0,2448.58,7,0,1,202303,0,5,2448.58
202303,3,31,314610,"I",5611201,1,513505,101,7,39,44,6,3,0,1,97,0,0,0,1388,3,0,1,202303,0,5,1388
202303,3,31,314610,"F",4211101,1,717020,101,7,27,44,3,3,0,4,97,0,0,0,1381.6,1,0,1,202303,0,5,1381.6
202303,3,31,314610,"F",4292802,1,715615,101,7,51,44,6,1,0,4,97,0,0,0,1865.77,1,0,1,202303,0,5,1865.77
202303,3,31,314610,"F",4211101,1,715125,101,7,38,47.78,3,1,0,1,97,0,0,0,3574.93,7,0,1,202303,0,5,3574.93
202303,3,31,314610,"F",4211101,-1,351605,101,7,39,44,6,1,0,4,40,0,0,0,3125.2,1,0,1,202303,0,5,3125.2
202303,3,31,314610,"M",7120100,1,301105,101,7,20,44,3,1,0,1,97,0,0,0,2001.4,5,0,1,202303,0,5,2001.4
202303,3,31,314610,"H",4921301,1,514320,101,5,34,44,3,3,0,1,97,0,0,0,1302,6,0,1,202303,0,5,1302
202303,3,31,314610,"F",4399199,-1,715535,101,5,45,47.33,1,1,0,4,31,0,0,0,2068.66,1,0,1,202303,0,5,2068.66
202303,3,31,314610,"F",4211101,1,514320,101,7,23,44,3,3,0,4,97,0,0,0,1381.6,1,0,1,202303,0,5,1381.6
202303,3,31,314610,"F",4213800,1,717020,101,7,21,44,2,1,0,1,97,0,0,0,1449,9,0,1,202303,0,5,1449
202303,3,31,314610,"I",5620101,1,514320,101,4,52,44,3,3,0,1,97,0,0,0,1302,6,0,1,202303,0,5,1302
202303,3,31,314610,"G",4711302,-1,421125,101,7,32,44,2,3,0,1,40,0,0,0,1318.04,4,0,1,202303,0,5,1318.04
202303,3,31,314610,"F",4211101,1,710215,101,7,51,47.78,3,1,0,1,97,0,0,0,5642.38,7,0,1,202303,0,5,5642.38
202303,3,31,314610,"F",4213800,-1,411005,101,80,37,44,3,3,0,1,31,0,0,0,3800,9,0,1,202303,0,5,3800
202303,3,31,314610,"C",2330305,1,782505,101,7,40,44,3,1,0,1,97,0,0,0,2395.35,5,0,1,202303,0,5,2395.35
202303,3,31,314610,"Q",8610102,1,513505,105,7,34,44,1,3,0,1,97,0,0,0,1400.58,8,0,1,202303,0,5,1400.58
202303,3,31,314610,"G",4530703,1,911305,101,7,37,44,2,1,0,1,97,0,0,0,1800,4,0,1,202303,0,5,1800
202303,3,31,314610,"I",5611201,1,513205,101,7,27,44,6,1,0,1,97,0,0,0,1338,3,0,1,202303,0,5,1338
202303,3,31,314610,"C",2441501,1,813125,101,5,45,44,3,1,0,1,97,0,0,0,7.15,7,0,1,202303,0,5,7.15
202303,3,31,314610,"F",4292802,1,715615,101,6,24,44,6,1,0,4,97,0,0,0,1865.77,1,0,1,202303,0,5,1865.77
202303,3,31,314610,"C",2441501,1,813125,101,6,53,44,3,1,0,1,97,0,0,0,9.15,7,0,1,202303,0,5,9.15
202303,3,31,314610,"I",5611201,-1,271105,101,7,43,44,6,1,0,1,40,0,0,0,2000,5,0,1,202303,0,5,2000
202303,3,31,314610,"N",8299799,1,519935,101,7,24,44,6,1,0,1,97,0,0,0,1408.59,1,0,1,202303,0,5,1408.59
202303,3,31,314610,"B",710302,-1,784205,101,7,27,44,3,1,0,1,43,0,0,0,1330,5,0,1,202303,0,5,1330
202303,3,31,314610,"C",1091102,1,521140,101,6,28,44,6,3,0,1,97,0,0,0,1365.25,4,0,1,202303,0,5,1365.25
202303,3,31,314610,"G",4711302,1,421125,101,6,23,44,2,3,0,1,97,0,0,0,1318.04,6,0,1,202303,0,5,1318.04
202303,3,31,314610,"C",2441501,1,813125,101,7,59,44,3,1,0,1,97,0,0,0,14.86,7,0,1,202303,0,5,14.86
202303,3,31,314610,"F",4120400,1,717020,101,4,20,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202303,0,5,1381.6
